Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2020,4,28,Mike,Dolphins,9,5,8,RegSsn
2020,4,28,Mike,Dolphins,10,6,9,RegSsn
2020,4,28,Mike,Dolphins,11,6,10,RegSsn
2020,4,28,Mike,Dolphins,12,7,11,RegSsn
2020,4,28,Mike,Dolphins,13,8,12,RegSsn
2020,4,28,Mike,Dolphins,14,8,13,RegSsn
2020,4,28,Mike,Dolphins,15,9,14,RegSsn
2020,4,28,Mike,Dolphins,16,10,15,RegSsn
2020,4,28,Mike,Dolphins,17,10,16,RegSsn
2020,99,29,Leftover,Panthers,1,0,1,RegSsn
2020,99,29,Leftover,Panthers,2,0,2,RegSsn
2020,99,29,Leftover,Panthers,3,1,3,RegSsn
2020,99,29,Leftover,Panthers,4,2,4,RegSsn
2020,99,29,Leftover,Panthers,5,3,5,RegSsn
2020,99,29,Leftover,Panthers,6,3,6,RegSsn
2020,99,29,Leftover,Panthers,7,3,7,RegSsn
2020,99,29,Leftover,Panthers,8,3,8,RegSsn
2020,99,29,Leftover,Panthers,9,3,9,RegSsn
2020,99,29,Leftover,Panthers,10,3,10,RegSsn
2020,99,29,Leftover,Panthers,11,4,11,RegSsn
2020,99,29,Leftover,Panthers,12,4,12,RegSsn
2020,99,29,Leftover,Panthers,13,4,12,Bye Week
2020,99,29,Leftover,Panthers,14,4,13,RegSsn
2020,99,29,Leftover,Panthers,15,4,14,RegSsn
2020,99,29,Leftover,Panthers,16,5,15,RegSsn
2020,99,29,Leftover,Panthers,17,5,16,RegSsn
2020,99,31,Leftover,Jets,1,0,1,RegSsn
2020,99,31,Leftover,Jets,2,0,2,RegSsn
2020,99,31,Leftover,Jets,3,0,3,RegSsn
2020,99,31,Leftover,Jets,4,0,4,RegSsn
2020,99,31,Leftover,Jets,5,0,5,RegSsn
2020,99,31,Leftover,Jets,6,0,6,RegSsn
2020,99,31,Leftover,Jets,7,0,7,RegSsn
2020,99,31,Leftover,Jets,8,0,8,RegSsn
2020,99,31,Leftover,Jets,10,0,9,Bye Week
2020,99,31,Leftover,Jets,9,0,9,RegSsn
2020,99,31,Leftover,Jets,11,0,10,RegSsn
2020,99,31,Leftover,Jets,12,0,11,RegSsn
2020,99,31,Leftover,Jets,13,0,12,RegSsn
2020,99,31,Leftover,Jets,14,0,13,RegSsn
2020,99,31,Leftover,Jets,15,1,14,RegSsn
2020,99,31,Leftover,Jets,16,2,15,RegSsn
2020,99,31,Leftover,Jets,17,2,16,RegSsn
2020,99,32,Leftover,Jaguars,1,1,1,RegSsn
2020,99,32,Leftover,Jaguars,2,1,2,RegSsn
2020,99,32,Leftover,Jaguars,3,1,3,RegSsn
2020,99,32,Leftover,Jaguars,4,1,4,RegSsn
2020,99,32,Leftover,Jaguars,5,1,5,RegSsn
2020,99,32,Leftover,Jaguars,6,1,6,RegSsn
2020,99,32,Leftover,Jaguars,7,1,7,RegSsn
2020,99,32,Leftover,Jaguars,8,1,7,Bye Week
2020,99,32,Leftover,Jaguars,9,1,8,RegSsn
2020,99,32,Leftover,Jaguars,10,1,9,RegSsn
2020,99,32,Leftover,Jaguars,11,1,10,RegSsn
2020,99,32,Leftover,Jaguars,12,1,11,RegSsn
2020,99,32,Leftover,Jaguars,13,1,12,RegSsn
2020,99,32,Leftover,Jaguars,14,1,13,RegSsn
2020,99,32,Leftover,Jaguars,15,1,14,RegSsn
2020,99,32,Leftover,Jaguars,16,1,15,RegSsn
2020,99,32,Leftover,Jaguars,17,1,16,RegSsn
